id,id_transaksi,item,tanggal
26412,1JC-22040712018,# SERAT FIBER 29CMX46CM,2022/4/7
26413,1JC-22040712018,# KAIN MAJUN WARNA,2022/4/7
26414,1JC-22040712018,NIPPON KUAS CAT SINTETIK BRUSHES 4INC,2022/4/7
26415,1JC-22040712018,BEE BRAND 1000-1018 DEL FEGATO 0.9L,2022/4/7
26416,1JC-22040712018,VT GLASS & METAL SEALANT WHITE 270ML V-TECH 218,2022/4/7
26417,1JC-22040712018,SEMEN GRESIK 1KG,2022/4/7
26418,1JC-22040712018,NIPPON THINNER ACRYLIC 1L,2022/4/7
26480,1JC-22040712054,PVC TEE AW 3/4,2022/4/7
26481,1JC-22040712054,# BAK CUCI PIRING 9643 + AFUR (HI0024),2022/4/7
26482,1JC-22040712054,# SELANG BAK CUCI PIRING ABU-ABU POLOS,2022/4/7
26483,1JC-22040712054,# ISARPLAS TUBE 40 GR,2022/4/7
26484,1JC-22040712054,# KRAN ANGSA FLEXIBLE DUMBO KEPALA BESAR 205-H,2022/4/7
26485,1JC-22040712054,PIPA WAVIN AW 3/4,2022/4/7
26486,1JC-22040712054,PIPA WAVIN AW 1,2022/4/7
26729,1JC-22040812040,LEM GLAZING MP NEUTRAL WHITE 300ML MULTI PURPOS,2022/4/8
26730,1JC-22040812040,# ISOLASI DOUBLE TAPE FOM NACI HIJAU 24MMX5MTR,2022/4/8
26731,1JC-22040812040,# KUAS KING AMERIKA 2 PUTIH,2022/4/8
26732,1JC-22040812040,BEE BRAND 1000-9102 WHITE 0.4L,2022/4/8
26733,1JC-22040812040,BEE BRAND 1000-BS9097 PAPIER GREY 0.4L,2022/4/8
26734,1JC-22040812040,# ISI CUTTER VICO,2022/4/8
26735,1JC-22040812040,# KUAS KING AMERIKA 1 PUTIH,2022/4/8
26763,1JC-22040829013,PIPA WAVIN AW 1/2,2022/4/8
26764,1JC-22040829013,PVC REDUCER SOCKET AW 3/4X1/2,2022/4/8
26765,1JC-22040829013,PIPA WAVIN AW 3/4,2022/4/8
26766,1JC-22040829013,PVC ELBOW AW 1/2,2022/4/8
26767,1JC-22040829013,PVC FAUCET ELBOW MI AW 3/4,2022/4/8
26768,1JC-22040829013,TRILLIUN PUREFLO TEE AW 1/2,2022/4/8
26769,1JC-22040829013,TRILLIUN PUREFLO TEE AW 3/4,2022/4/8
26770,1JC-22040829013,PVC FAUCET SOCKET MI AW 3/4,2022/4/8
26966,1JC-22040912010,# SERAT FIBER 29CMX46CM,2022/4/9
26967,1JC-22040912010,# DRILLING 5X40,2022/4/9
26968,1JC-22040912010,TRILLIUN PUREFLO ELBOW D 2 1/2,2022/4/9
26969,1JC-22040912010,POWER GUTTER CAP (TUTUP TALANG PVC),2022/4/9
26970,1JC-22040912010,LEM PVC TRUGLUE 60GR,2022/4/9
26971,1JC-22040912010,POWER GUTTER OUTLET (CORONG TALANG PVC),2022/4/9
26972,1JC-22040912010,NO DROP 002 ABU ABU TUA 1KG,2022/4/9
26977,1JC-22040912013,NIPPON VINILEX TINTING DEEP BASE 5 KG,2022/4/9
26978,1JC-22040912013,NIPPON 5100 WALL SEALER 2.5L,2022/4/9
26979,1JC-22040912013,ACE 110MM COVER + FRAME MINI ROLLER BUDGET,2022/4/9
26980,1JC-22040912013,ACE 230MM COVER + FRAME ROLLER BUDGET,2022/4/9
26981,1JC-22040912013,# KUAS CAT 633 ETERNA 3 INC,2022/4/9
26982,1JC-22040912013,# KUAS CAT 633 ETERNA 4 INC,2022/4/9
26983,1JC-22040912013,NIPPON 5200 WALL SEALER 4KG,2022/4/9
26984,1JC-22040912013,WASHI TAPE 002 24MMX15M,2022/4/9
27091,1JC-22040929015,# LEM G,2022/4/9
27092,1JC-22040929015,# AMPLAS DUCO 5000 SOLIGEN,2022/4/9
27093,1JC-22040929015,BEE BRAND 1000-9103 BLACK 0.4L,2022/4/9
27094,1JC-22040929015,# KUAS GAMBAR NO.7 ETERNA,2022/4/9
27095,1JC-22040929015,# KUAS GAMBAR NO.1 ETERNA,2022/4/9
27096,1JC-22040929015,LEM DEXTONE 5 MENIT RAPID CLEAR COLOUR 15ML,2022/4/9
27097,1JC-22040929015,# AMPLAS DUCO 2000 SOLIGEN,2022/4/9
27103,1JC-22040929020,GRAND ELEPHANT BATA RINGAN 60X20X10,2022/4/9
27104,1JC-22040929020,SPANDEX 0.30X6MTR UTOMODECK (ROOFING U575 UTOMOCO,2022/4/9
27105,1JC-22040929020,GE 380 ACIAN PUTIH PREMIUM 40KG,2022/4/9
27106,1JC-22040929020,# ENGSEL TIPIS SS MAJESTY 2 1/2INC,2022/4/9
27107,1JC-22040929020,# SENG TALANG SMG 0.3MMX60CMX50M,2022/4/9
27108,1JC-22040929020,# SENG TALANG SMG 0.3MMX90CMX50M,2022/4/9
27109,1JC-22040929020,TAIYO BANGUNAN AMPLAS ROLL #120,2022/4/9
27266,1JC-22041012041,# SELANG BAK CUCI PIRING ABU-ABU POLOS,2022/4/10
27267,1JC-22041012041,# TEE SHOWER 1/2,2022/4/10
27268,1JC-22041012041,# KRAN PVC ISCO 1/2,2022/4/10
27269,1JC-22041012041,# TAPPING JF 6X1,2022/4/10
27270,1JC-22041012041,# DESK CREW 3/8X2 1/2 (BAUT CLOSET),2022/4/10
27271,1JC-22041012041,VISER X10 (FISHER),2022/4/10
27272,1JC-22041012041,# SAMBUNGAN//NEPEL SHOWER P/D (SB0096),2022/4/10
27472,1JC-22041031025,# KRAN PVC ISCO 1/2,2022/4/10
27473,1JC-22041031025,AQUAPROOF TRANSPARAN 001 4KG,2022/4/10
27474,1JC-22041031025,# SERAT FIBER 29CMX46CM,2022/4/10
27475,1JC-22041031025,# KLEM PIPA GALVANIS 3/4 INC,2022/4/10
27476,1JC-22041031025,# ISOLASI KERTAS 1 NACI,2022/4/10
27477,1JC-22041031025,# LEM BOTOL SOLIGEN BENING (SEALENT),2022/4/10
27478,1JC-22041031025,HOME CARE PAINT BRUSH WHITE 3 INC,2022/4/10
27485,1JC-22041031030,# LEM G,2022/4/10
27486,1JC-22041031030,#THINNER B BOTOL 500 FULL SRIKAYA EMAS,2022/4/10
27487,1JC-22041031030,# CAT MINYAK AGA 235 100GR (ENAMEL PAINT),2022/4/10
27488,1JC-22041031030,PVC VALVE SOCKET AW 1,2022/4/10
27489,1JC-22041031030,# WATER MUR SOLIGEN 1INC CN008,2022/4/10
27490,1JC-22041031030,PVC ELBOW AW 1,2022/4/10
27491,1JC-22041031030,# BALLVALVE JIA RONG 1,2022/4/10
27492,1JC-22041031030,PIPA WAVIN AW 1,2022/4/10
27493,1JC-22041031030,HOME CARE PAINT BRUSH WHITE 1.5 INC,2022/4/10
27494,1JC-22041031030,PVC SOCKET AW 1,2022/4/10
27537,1JC-22041031051,# THINNER A SPECIAL HI GLOSS BOTOL 1 LITER SRIKAYA,2022/4/10
27538,1JC-22041031051,NIPPE 2000-480 MATT BLACK 1LT,2022/4/10
27539,1JC-22041031051,# ISOLASI KERTAS 1 NACI,2022/4/10
27540,1JC-22041031051,# AMPLAS ROLL PRIMERO 400,2022/4/10
27541,1JC-22041031051,NIPPE 2000-19 EXCELLENT WHITE 1LT,2022/4/10
27542,1JC-22041031051,TAIYO BANGUNAN AMPLAS ROLL #240,2022/4/10
27543,1JC-22041031051,NIPPON HI-EPOXY FILLER BASE GREY 0.8L,2022/4/10
27563,1JC-22041112003,# KUAS CAT 633 ETERNA 1 1/2 INC,2022/4/11
27564,1JC-22041112003,FTALIT KF-582 BLACK 1KG,2022/4/11
27565,1JC-22041112003,# ALDO KACAMATA BENING,2022/4/11
27566,1JC-22041112003,# SARUNG TANGAN BINTIK KUNING,2022/4/11
27567,1JC-22041112003,"# WD 4X1,2 CUTTING WELL",2022/4/11
27568,1JC-22041112003,# THINNER A SPECIAL HI GLOSS BOTOL 1 LITER SRIKAYA,2022/4/11
27569,1JC-22041112003,# KUNCI GURINDA TORA BIRU HITAM,2022/4/11
27599,1JC-22041112016,# OBENG BOLAK BALIK DXPLORE GZ212,2022/4/11
27600,1JC-22041112016,PAKU 1 1/4INC 30KG,2022/4/11
27601,1JC-22041112016,LEM PUTIH RAJAWALI 0.8KG,2022/4/11
27602,1JC-22041112016,PIPA WAVIN D 4,2022/4/11
27603,1JC-22041112016,PAKU 3 1/2INC 30KG,2022/4/11
27604,1JC-22041112016,PAKU 2 1/2INC 30KG,2022/4/11
27605,1JC-22041112016,PIPA WAVIN D 3,2022/4/11
27666,1JC-22041129001,HOLLOW H TUB 20X40X0.3MMX4MTR,2022/4/11
27667,1JC-22041129001,# SEKRUP GYPSUM 1X6,2022/4/11
27668,1JC-22041129001,# FISHER S6,2022/4/11
27669,1JC-22041129001,GYPSUM KNAUF REGULER 9X1200X2400,2022/4/11
27670,1JC-22041129001,WALL ANGEL UK. 0.80MMX3MTR KENCANA,2022/4/11
27671,1JC-22041129001,# ISOLASI/PERBAN GYPSUM,2022/4/11
27672,1JC-22041129001,# S TAPPING JF 6X1,2022/4/11
27882,1JC-22041212041,PIPA WAVIN AW 1/2,2022/4/12
27883,1JC-22041212041,PVC FAU.SOC.MI AW 1/2,2022/4/12
27884,1JC-22041212041,UNNU BALLVALVE PVC PVBV02 1/2,2022/4/12
27885,1JC-22041212041,PVC ELBOW AW 1/2,2022/4/12
27886,1JC-22041212041,UNNU SEAL TAPE 01,2022/4/12
27887,1JC-22041212041,PVC FAUCET ELBOW MI AW 1/2,2022/4/12
27888,1JC-22041212041,# ISARPLAS TUBE 40 GR,2022/4/12
27983,1JC-22041229014,# KUAS CAT 633 ETERNA 1 1/2 INC,2022/4/12
27984,1JC-22041229014,CATYLAC INTERIOR WHITE 500W 5KG DS BR,2022/4/12
27985,1JC-22041229014,NIPPON KUAS ROLLER 9INC 1000,2022/4/12
27986,1JC-22041229014,ACE 7 SCRAPER PLASTERBOARD,2022/4/12
27987,1JC-22041229014,CATYLAC INTERIOR GRANITE GREY 40389 5KG DS BR MB,2022/4/12
27988,1JC-22041229014,# KUAS CAT 633 ETERNA 3 INC,2022/4/12
27989,1JC-22041229014,# KAPI GAGANG KARET 4 INC,2022/4/12
27990,1JC-22041229014,# BAK CAT MIRING ABU-ABU,2022/4/12
28016,1JC-22041231002,IMPRA WOODSTAIN WS-162B SALAK BROWN 1LT,2022/4/12
28017,1JC-22041231002,# ISOLASI KERTAS 1 NACI,2022/4/12
28018,1JC-22041231002,# NEPEL SELANG 3/4X1/2,2022/4/12
28019,1JC-22041231002,# BALLVALVE KUNINGAN 1/2,2022/4/12
28020,1JC-22041231002,# ISI CUTTER VICO,2022/4/12
28021,1JC-22041231002,ACE 1 SCRAPER BLACK HANDLE,2022/4/12
28022,1JC-22041231002,UNNU SEAL TAPE 01,2022/4/12
28023,1JC-22041231002,# KLEM SELANG 7/8,2022/4/12
28024,1JC-22041231002,# KAIN MAJUN PUTIH,2022/4/12
28025,1JC-22041231002,# KAPI GAGANG KARET 2 INC,2022/4/12
28026,1JC-22041231002,# DOUBLE NEPEL STAINLESS 1/2X1/2,2022/4/12
28069,1JC-22041231028,"# METERAN KOOKAI 7,5MTR",2022/4/12
28070,1JC-22041231028,SHERLOCK GEMBOK ANTICUT 60MM PANJANG NEW,2022/4/12
28071,1JC-22041231028,# TANG KOMBINASI ONAT 6INC,2022/4/12
28072,1JC-22041231028,# PALU KAMBING FIBER 8 OZ,2022/4/12
28073,1JC-22041231028,# PAKU BETON 3,2022/4/12
28074,1JC-22041231028,# KUNCI HAWAI T 7020-2 SN,2022/4/12
28075,1JC-22041231028,# OBENG BOLAK BALIK AMERIKA 6 INC,2022/4/12
28225,1JC-22041312051,NIPPON HI-EPOXY FILLER BASE WHITE 0.8L,2022/4/13
28226,1JC-22041312051,# AMPLAS BULAT 400,2022/4/13
28227,1JC-22041312051,# TATAKAN AMPLAS ANTAR,2022/4/13
28228,1JC-22041312051,NIPPE 2000-470 SUPER WHITE 1LT,2022/4/13
28229,1JC-22041312051,ELASTEX WATERPROOF 13 ABU ABU MUDA 1K,2022/4/13
28230,1JC-22041312051,# AMPLAS BULAT 100,2022/4/13
28231,1JC-22041312051,ELASTEX WATERPROOF 02 WHITE 1K,2022/4/13
28232,1JC-22041312051,BINTANG THINNER A 5 LITER,2022/4/13
28349,1JC-22041331033,NIPSEA AUTOLUX 66 PE PUTTY BASE 0.98K,2022/4/13
28350,1JC-22041331033,TAIYO BANGUNAN AMPLAS ROLL #240,2022/4/13
28351,1JC-22041331033,#THINNER B BOTOL 1LT SRIKAYA EMAS,2022/4/13
28352,1JC-22041331033,110MM COVER + FRAME LONG MINI ROLLER ALL PAINT,2022/4/13
28353,1JC-22041331033,FTALIT KF-544 BLACK DOFF 1KG,2022/4/13
28354,1JC-22041331033,HOME CARE PAINT BRUSH WHITE 2 INC,2022/4/13
28355,1JC-22041331033,# ISOLASI KERTAS 1 NACI,2022/4/13
28415,1JC-22041331073,PIPA WAVIN AW 1/2,2022/4/13
28416,1JC-22041331073,PVC ELBOW AW 1/2,2022/4/13
28417,1JC-22041331073,PVC CAP AW 1/2,2022/4/13
28418,1JC-22041331073,TRILLIUN PUREFLO ELBOW AW 3/4,2022/4/13
28419,1JC-22041331073,PIPA WAVIN AW 3/4,2022/4/13
28420,1JC-22041331073,TRILLIUN PUREFLO TEE AW 3/4,2022/4/13
28421,1JC-22041331073,# BALLVALVE PVC SOLIGEN TAIWAN 1/2 CN001,2022/4/13
28422,1JC-22041331073,TRILLIUN PUREFLO TEE AW 1/2,2022/4/13
28423,1JC-22041331073,PVC FAUCET ELBOW AW 3/4,2022/4/13
28424,1JC-22041331073,# KRAN AMICO JUMBO 3/4,2022/4/13
28425,1JC-22041331073,UNNU SEAL TAPE 01,2022/4/13
28436,1JC-22041412005,PVC FAUCET ELBOW MI AW 1/2 X 3/4,2022/4/14
28437,1JC-22041412005,UNNU SEAL TAPE 01,2022/4/14
28438,1JC-22041412005,# SARINGAN GOT PVC PANJANG SAKURA BIRU,2022/4/14
28439,1JC-22041412005,# STOP KRAN TEMBOK HZX 1521 B,2022/4/14
28440,1JC-22041412005,# ISARPLAS TUBE 40 GR,2022/4/14
28441,1JC-22041412005,PIPA PVC SC PUTIH AW 3/4INCX4M (VINILON),2022/4/14
28442,1JC-22041412005,PVC FAUCET SOCKET MI AW 1/2X3/4,2022/4/14
28443,1JC-22041412005,TRILLIUN PUREFLO ELBOW AW 3/4,2022/4/14
28444,1JC-22041412005,AER WS 11,2022/4/14
28445,1JC-22041412005,PVC VALVE SOCKET AW 1/2X3/4,2022/4/14
28446,1JC-22041412005,# TIMBA COR ORANGE TC15,2022/4/14
28656,1JC-22041431026,PVC ELBOW AW 1,2022/4/14
28657,1JC-22041431026,PVC ELBOW D1 1/4,2022/4/14
28658,1JC-22041431026,# KAPI PVC GNP MERAH 9 INC,2022/4/14
28659,1JC-22041431026,LEM PVC TRUGLUE 60GR,2022/4/14
28660,1JC-22041431026,PVC FAUCET SOCKET AW 1,2022/4/14
28661,1JC-22041431026,# WATER MUR SOLIGEN 1INC CN007,2022/4/14
28662,1JC-22041431026,SEMEN GRESIK 1KG,2022/4/14
28663,1JC-22041431026,UNNU SEAL TAPE 01,2022/4/14
28664,1JC-22041431026,PVC VALVE SOCKET AW 1 1/4,2022/4/14
28665,1JC-22041431026,GRAND ELEPHANT BATA RINGAN 60X20X10,2022/4/14
28666,1JC-22041431026,PVC VALVE SOCKET AW 1,2022/4/14
28667,1JC-22041431026,PVC REDUCER SOCKET AW 1X3/4,2022/4/14
28804,1JC-22041612024,GALVALUM G TRUST 40X40X0.35MMX4MTR,2022/4/16
28805,1JC-22041612024,SEMEN PUTIH TIGA RODA WC 40KG,2022/4/16
28806,1JC-22041612024,# SEKRUP GYPSUM 1X6,2022/4/16
28807,1JC-22041612024,# SEKRUP KALSIBOARD 6X1,2022/4/16
28808,1JC-22041612024,GRC BOARD 4MM 1220X2440 SE,2022/4/16
28809,1JC-22041612024,LEM PUTIH RAJAWALI 0.8KG,2022/4/16
28810,1JC-22041612024,# SEKRUP GYPSUM 1 1/2X6,2022/4/16
28862,1JC-22041629006,VALVE SOCK PUREFLO 1 AW ABU,2022/4/16
28863,1JC-22041629006,# SERAT FIBER 29CMX46CM,2022/4/16
28864,1JC-22041629006,PVC UNION SOCKET AW 1,2022/4/16
28865,1JC-22041629006,PVC TEE AW 1 1/4X1,2022/4/16
28866,1JC-22041629006,AQUAPROOF ABU-ABU TUA 061 4KG,2022/4/16
28867,1JC-22041629006,# AMPLAS ROLL SOLIGEN 240,2022/4/16
28868,1JC-22041629006,# SAMBUNGAN SELANG NEW STAR (2187),2022/4/16
28869,1JC-22041629006,# KAWAT LOKET 1/2 PVC (HIJAU),2022/4/16
29136,1JC-22041712056,NIPPON HI-EPOXY FILLER BASE WHITE 0.8L,2022/4/17
29137,1JC-22041712056,NIPPE 2000-306T MAROONE 1L,2022/4/17
29138,1JC-22041712056,# AMPLAS ROLL PRIMERO 400,2022/4/17
29139,1JC-22041712056,# AMPLAS DUCO FUJI STAR NO. 1000,2022/4/17
29140,1JC-22041712056,NIPPON THINNER A SPECIAL 1L,2022/4/17
29141,1JC-22041712056,# AMPLAS ROLL PRIMERO 120,2022/4/17
29142,1JC-22041712056,NIPPE 2000-222 CLEAR 1LT,2022/4/17
29188,1JC-22041729026,TRILLIUN PUREFLO ELBOW AW 3/4,2022/4/17
29189,1JC-22041729026,PIPA WAVIN AW 3/4,2022/4/17
29190,1JC-22041729026,UNNU BALLVALVE PVC PVBV02 3/4,2022/4/17
29191,1JC-22041729026,PVC VALVE SOCKET AW 1X3/4,2022/4/17
29192,1JC-22041729026,# ISARPLAS TUBE 40 GR,2022/4/17
29193,1JC-22041729026,TRILLIUN PUREFLO TEE AW 3/4,2022/4/17
29194,1JC-22041729026,PVC UNION SOCKET AW 3/4,2022/4/17
29195,1JC-22041729026,PVC SOCKET AW 3/4,2022/4/17
29196,1JC-22041729026,UNNU SEAL TAPE 01,2022/4/17
29377,1JC-22041829004,# SERAT FIBER 29CMX46CM,2022/4/18
29378,1JC-22041829004,CAT PARAGON PUTIH 5KG,2022/4/18
29379,1JC-22041829004,BOYO CLEAR COAT NC DOFF 1LT (CLEAR DOFF),2022/4/18
29380,1JC-22041829004,SEMEN GRESIK 1KG,2022/4/18
29381,1JC-22041829004,SEMEN PUTIH TIGA RODA WC 1KG,2022/4/18
29382,1JC-22041829004,LEM PUTIH RAJAWALI 0.8KG,2022/4/18
29383,1JC-22041829004,AQUAPROOF ABU-ABU TUA 061 4KG,2022/4/18
29384,1JC-22041829004,# KUAS CAT 633 ETERNA 3/4 INC,2022/4/18
29386,1JC-22041829006,NIPPON KUAS ROLLER 9INC 1000,2022/4/18
29387,1JC-22041829006,# SEKRUP GYPSUM 1X6,2022/4/18
29388,1JC-22041829006,CAT PARAGON PUTIH 5KG,2022/4/18
29389,1JC-22041829006,GALVALUM G TRUST 20X40X0.35MMX4MTR,2022/4/18
29390,1JC-22041829006,# KUAS CAT 633 ETERNA 3 INC,2022/4/18
29391,1JC-22041829006,NO DROP MEMBRANE 10CMX10M,2022/4/18
29392,1JC-22041829006,NEOBOARD 4MM 1200X2400,2022/4/18
29393,1JC-22041829006,CATYLAC INTERIOR MOONSTONE 44130 5KG DS BR MB,2022/4/18
29394,1JC-22041829006,GYPSUM KNAUF REGULER 9X1200X2400,2022/4/18
29395,1JC-22041829006,# ISOLASI/PERBAN GYPSUM,2022/4/18
29396,1JC-22041829006,CORNIS A PLUS ADHESIVE 20KG,2022/4/18
29411,1JC-22041829015,DIAMOND WELL 4 INC J&J DRY,2022/4/18
29412,1JC-22041829015,CAT PARAGON PUTIH 1KG,2022/4/18
29413,1JC-22041829015,CORNIS A PLUS ADHESIVE 1KG,2022/4/18
29414,1JC-22041829015,TAIYO BANGUNAN AMPLAS ROLL #240,2022/4/18
29415,1JC-22041829015,NIPPE 2000 PASTEL BASE 0.85L,2022/4/18
29416,1JC-22041829015,# AUTOSOL METAL POLISH 50 GRAM,2022/4/18
29417,1JC-22041829015,LEM NEOP RAJAWALI 600GRAM (MERAH),2022/4/18
29418,1JC-22041829015,HOME CARE PAINT BRUSH WHITE 3 INC,2022/4/18
29424,1JC-22041829021,LEM PVC TRUGLUE 60GR,2022/4/18
29425,1JC-22041829021,TRILLIUN PUREFLO ELBOW AW 3/4,2022/4/18
29426,1JC-22041829021,PVC PLUG AW 1/2,2022/4/18
29427,1JC-22041829021,PVC TEE AW 1X3/4,2022/4/18
29428,1JC-22041829021,PVC ELBOW AW 1,2022/4/18
29429,1JC-22041829021,PVC VALVE SOCKET AW 3/4,2022/4/18
29430,1JC-22041829021,PVC REDUCER SOCKET AW 3X2,2022/4/18
29431,1JC-22041829021,PVC UNION SOCKET AW 3/4,2022/4/18
29432,1JC-22041829021,PVC VALVE SOCKET AW 1,2022/4/18
29433,1JC-22041829021,PVC VALVE SOCKET AW 1X3/4,2022/4/18
29434,1JC-22041829021,UNNU SEAL TAPE 01,2022/4/18
29452,1JC-22041829033,ELASTEX WATERPROOF 11 LAKESTONE 20K,2022/4/18
29453,1JC-22041829033,CATYLAC INTERIOR PUTIH 1501N 5KG (DS BR MB),2022/4/18
29454,1JC-22041829033,HOME CARE PAINT BRUSH WHITE 2.5 INC,2022/4/18
29455,1JC-22041829033,HOME CARE PAINT BRUSH WHITE 1 INC,2022/4/18
29456,1JC-22041829033,RJ THINNER 400ML,2022/4/18
29457,1JC-22041829033,TAIYO BANGUNAN AMPLAS ROLL #120,2022/4/18
29458,1JC-22041829033,BEE BRAND 1000 PASTEL BASE 0.85 L,2022/4/18
29680,1JC-22041929002,HOME CARE PAINT BRUSH WHITE 3 INC,2022/4/19
29681,1JC-22041929002,AVIAN BELMAS ZINC CHROMATE 711 5KG,2022/4/19
29682,1JC-22041929002,# AMPLAS ROLL PRIMERO 80,2022/4/19
29683,1JC-22041929002,CAT PARAGON PUTIH 5KG,2022/4/19
29684,1JC-22041929002,# KUAS CAT 633 ETERNA 4 INC,2022/4/19
29685,1JC-22041929002,# ISAMU POLICO HIJAU+OBAT 1KG,2022/4/19
29686,1JC-22041929002,# WD BATU SLEP 100X6X16MM,2022/4/19
29712,1JC-22041929019,PVC TEE AW 1,2022/4/19
29713,1JC-22041929019,PVC VALVE SOCKET AW 1,2022/4/19
29714,1JC-22041929019,UNNU FILTER 3/4,2022/4/19
29715,1JC-22041929019,PVC REDUCER SOCKET AW 1X3/4,2022/4/19
29716,1JC-22041929019,UNNU SEAL TAPE 01,2022/4/19
29717,1JC-22041929019,PVC ELBOW AW 1,2022/4/19
29718,1JC-22041929019,PVC VALVE SOCKET AW 3/4,2022/4/19
29719,1JC-22041929019,UNNU TUSEN KLEP 3/4,2022/4/19
29724,1JC-22041929025,BEE BRAND 1000-1089 VERT EMERAUDE 0.9L,2022/4/19
29725,1JC-22041929025,ELASTEX WATERPROOF 02 WHITE 4KG,2022/4/19
29726,1JC-22041929025,ACE 230MM COVER + FRAME ROLLER BUDGET,2022/4/19
29727,1JC-22041929025,"ACE 1,1-3MTR ROOL EXTENSION POLE STEEL",2022/4/19
29728,1JC-22041929025,NIPPON ELASTEX PASTEL BASE 4KG,2022/4/19
29729,1JC-22041929025,#THINNER B BOTOL 1LT SRIKAYA EMAS,2022/4/19
29730,1JC-22041929025,HOME CARE PAINT BRUSH WHITE 2 INC,2022/4/19
29731,1JC-22041929025,# BAK CAT MIRING ABU-ABU,2022/4/19
29732,1JC-22041929025,HOME CARE PAINT BRUSH WHITE 4 INC,2022/4/19
29768,1JC-22041931026,# S TAPPING JF 8X1,2022/4/19
29769,1JC-22041931026,# LEM DOBEL SIL SILICONE SEALANT CLEAR 280ML,2022/4/19
29770,1JC-22041931026,# TAPPING JF 8X1 1/4,2022/4/19
29771,1JC-22041931026,PVC CAP AW 3/4,2022/4/19
29772,1JC-22041931026,# AMPLAS ROLL PRIMERO 80,2022/4/19
29773,1JC-22041931026,# FISHER S6,2022/4/19
29774,1JC-22041931026,PVC REDUCER SOCKET AW 1X3/4,2022/4/19
29807,1JC-22041931040,# SPRING KNIFE KOTAK VINTAGE 8034 SS,2022/4/19
29808,1JC-22041931040,# MATA BOR BETON 6MM HI-TEC,2022/4/19
29809,1JC-22041931040,# ENGSEL TIPIS SS MAJESTY 3INC,2022/4/19
29810,1JC-22041931040,LAMPU MEVAL 7W PUTIH LED ECO PAKET 3+1 (EB4-07A),2022/4/19
29811,1JC-22041931040,BOSCH HSS-G METAL DRILL BIT 5.0MM 2608595062,2022/4/19
29812,1JC-22041931040,# FISHER S6,2022/4/19
29813,1JC-22041931040,# SEKRUP GYPSUM 8X3,2022/4/19
29826,1JC-22041931050,LEM PVC TRUGLUE 400GR,2022/4/19
29827,1JC-22041931050,# PELAMPUNG KUNINGAN HSJ 1/2,2022/4/19
29828,1JC-22041931050,UNNU SEAL TAPE 01,2022/4/19
29829,1JC-22041931050,PVC UNION SOCKET AW 1,2022/4/19
29830,1JC-22041931050,PVC VALVE SOCKET AW 1,2022/4/19
29831,1JC-22041931050,# BALLVALVE JIA RONG 3/4,2022/4/19
29832,1JC-22041931050,PVC SOCKET AW 1,2022/4/19
29833,1JC-22041931050,UNNU TUSEN KLEP 1,2022/4/19
29834,1JC-22041931050,PVC ELBOW AW 1,2022/4/19
29835,1JC-22041931050,# BALLVALVE JIA RONG 1,2022/4/19
29836,1JC-22041931050,PVC VALVE SOCKET AW 1/2,2022/4/19
29837,1JC-22041931050,PVC REDUCER SOCKET AW 1X1/2,2022/4/19
29853,1JC-22042012003,# DYNABOLT 10X65,2022/4/20
29854,1JC-22042012003,PIPA PVC SC PUTIH AW 3/4INCX4M (VINILON),2022/4/20
29855,1JC-22042012003,TRILLIUN PUREFLO TEE AW 3/4,2022/4/20
29856,1JC-22042012003,# SPEC SELANG FLEXIBLE 40CM,2022/4/20
29857,1JC-22042012003,SELANG FLEXIBLE TUBE TEPS SS 40CM KAKU,2022/4/20
29858,1JC-22042012003,TRILLIUN PUREFLO ELBOW AW 3/4,2022/4/20
29859,1JC-22042012003,"PIPA WP RED 16-50MTR PN 12,5 (PIPA PANAS)",2022/4/20
29885,1JC-22042012022,SIKA TOP 107 PLUS 4KG,2022/4/20
29886,1JC-22042012022,"# WD 4X1,2 CUTTING WELL",2022/4/20
29887,1JC-22042012022,# KAPI GAGANG KARET 4 INC,2022/4/20
29888,1JC-22042012022,CAT PARAGON PUTIH 5KG,2022/4/20
29889,1JC-22042012022,BATERAI EVEREADY 1215 AA BP4 HITAM KECIL 48,2022/4/20
29890,1JC-22042012022,GYPSUM KNAUF REGULER 9X1200X2400,2022/4/20
29891,1JC-22042012022,ACE 9 SCRAPER PLASTERBOARD,2022/4/20
29892,1JC-22042012022,LEM PUTIH RAJAWALI 0.8KG,2022/4/20
29893,1JC-22042012022,DULUX DS VIS AR CAT DASAR INTERIOR 1050N 2.5L,2022/4/20
30087,1JC-22042031045,NIPPON VINILEX 300 WHITE 25KG,2022/4/20
30088,1JC-22042031045,# KUAS CAT 633 ETERNA 1 INC,2022/4/20
30089,1JC-22042031045,# PAKU RIVET 540,2022/4/20
30090,1JC-22042031045,BEE BRAND 1000 PASTEL BASE 0.85 L,2022/4/20
30091,1JC-22042031045,# DRILLING 5X50,2022/4/20
30092,1JC-22042031045,# AFUR BONUCCI,2022/4/20
30093,1JC-22042031045,# SARINGAN GOT NEW STAR PANJANG ANTI TIKUS,2022/4/20
30219,1JC-22042118002,CAT SAMURAI FLAT BLACK 109A 400ML (KUROBRUSH),2022/4/21
30220,1JC-22042118002,CAT SAMURAI FLAT CLEAR 128A 400ML (KUROBRUSH),2022/4/21
30221,1JC-22042118002,VIP PAINT REMOVER 250CC,2022/4/21
